,Year,Team,Wins,Losses,Percent,Games Back,PPG,OPPG,SRS
906,2013,Chicago Bulls,45,37,.549,4.5,93.2,92.9,-0.02
907,2013,Milwaukee Bucks,38,44,.463,11.5,98.9,100.4,-1.83
908,2013,Detroit Pistons,29,53,.354,20.5,94.9,98.8,-4.33
909,2013,Cleveland Cavaliers,24,58,.293,25.5,96.5,101.2,-4.87
910,2013,Miami Heat,66,16,.805,—,102.9,95.0,7.03
911,2013,Atlanta Hawks,44,38,.537,22.0,98.0,97.5,-0.08
912,2013,Washington Wizards,29,53,.354,37.0,93.2,95.8,-2.78
913,2013,Charlotte Bobcats,21,61,.256,45.0,93.4,102.7,-9.29
914,2013,Orlando Magic,20,62,.244,46.0,94.1,101.1,-7.12
915,2013,New York Knicks,54,28,.659,—,100.0,95.7,3.73
916,2013,Brooklyn Nets,49,33,.598,5.0,96.9,95.1,1.25
917,2013,Boston Celtics,41,40,.506,12.5,96.5,96.7,-0.62
918,2013,Philadelphia 76ers,34,48,.415,20.0,93.2,96.5,-3.51
919,2013,Toronto Raptors,34,48,.415,20.0,97.2,98.7,-1.96
920,2013,Indiana Pacers,49,32,.605,—,94.7,90.7,3.34
921,2013,Chicago Bulls,45,37,.549,4.5,93.2,92.9,-0.02
922,2013,Milwaukee Bucks,38,44,.463,11.5,98.9,100.4,-1.83
923,2013,Detroit Pistons,29,53,.354,20.5,94.9,98.8,-4.33
924,2013,Cleveland Cavaliers,24,58,.293,25.5,96.5,101.2,-4.87
925,2013,Miami Heat,66,16,.805,—,102.9,95.0,7.03
926,2013,Atlanta Hawks,44,38,.537,22.0,98.0,97.5,-0.08
927,2013,Washington Wizards,29,53,.354,37.0,93.2,95.8,-2.78
928,2013,Charlotte Bobcats,21,61,.256,45.0,93.4,102.7,-9.29
929,2013,Orlando Magic,20,62,.244,46.0,94.1,101.1,-7.12
930,2013,New York Knicks,54,28,.659,—,100.0,95.7,3.73
931,2013,Brooklyn Nets,49,33,.598,5.0,96.9,95.1,1.25
932,2013,Boston Celtics,41,40,.506,12.5,96.5,96.7,-0.62
933,2013,Philadelphia 76ers,34,48,.415,20.0,93.2,96.5,-3.51
934,2013,Toronto Raptors,34,48,.415,20.0,97.2,98.7,-1.96
935,2013,Indiana Pacers,49,32,.605,—,94.7,90.7,3.34
936,2013,Chicago Bulls,45,37,.549,4.5,93.2,92.9,-0.02
937,2013,Milwaukee Bucks,38,44,.463,11.5,98.9,100.4,-1.83
938,2013,Detroit Pistons,29,53,.354,20.5,94.9,98.8,-4.33
939,2013,Cleveland Cavaliers,24,58,.293,25.5,96.5,101.2,-4.87
940,2013,Miami Heat,66,16,.805,—,102.9,95.0,7.03
941,2013,Atlanta Hawks,44,38,.537,22.0,98.0,97.5,-0.08
942,2013,Washington Wizards,29,53,.354,37.0,93.2,95.8,-2.78
943,2013,Charlotte Bobcats,21,61,.256,45.0,93.4,102.7,-9.29
944,2013,Orlando Magic,20,62,.244,46.0,94.1,101.1,-7.12
945,2013,Oklahoma City Thunder,60,22,.732,—,105.7,96.5,9.15
946,2013,Denver Nuggets,57,25,.695,3.0,106.1,101.1,5.37
947,2013,Utah Jazz,43,39,.524,17.0,98.0,98.1,0.30
948,2013,Portland Trail Blazers,33,49,.402,27.0,97.5,100.7,-2.53
949,2013,Minnesota Timberwolves,31,51,.378,29.0,95.7,98.1,-1.83
950,2013,Los Angeles Clippers,56,26,.683,—,101.1,94.6,6.43
951,2013,Golden State Warriors,47,35,.573,9.0,101.2,100.3,1.32
952,2013,Los Angeles Lakers,45,37,.549,11.0,102.2,101.0,1.48
953,2013,Sacramento Kings,28,54,.341,28.0,100.2,105.1,-4.26
954,2013,Phoenix Suns,25,57,.305,31.0,95.2,101.6,-5.75
955,2013,San Antonio Spurs,58,24,.707,—,103.0,96.6,6.67
956,2013,Memphis Grizzlies,56,26,.683,2.0,93.4,89.3,4.32
957,2013,Houston Rockets,45,37,.549,13.0,106.0,102.5,3.69
958,2013,Dallas Mavericks,41,41,.500,17.0,101.1,101.7,-0.24
959,2013,New Orleans Hornets,27,55,.329,31.0,94.1,97.9,-3.12
960,2013,Oklahoma City Thunder,60,22,.732,—,105.7,96.5,9.15
961,2013,Denver Nuggets,57,25,.695,3.0,106.1,101.1,5.37
962,2013,Utah Jazz,43,39,.524,17.0,98.0,98.1,0.30
963,2013,Portland Trail Blazers,33,49,.402,27.0,97.5,100.7,-2.53
964,2013,Minnesota Timberwolves,31,51,.378,29.0,95.7,98.1,-1.83
965,2013,Los Angeles Clippers,56,26,.683,—,101.1,94.6,6.43
966,2013,Golden State Warriors,47,35,.573,9.0,101.2,100.3,1.32
967,2013,Los Angeles Lakers,45,37,.549,11.0,102.2,101.0,1.48
968,2013,Sacramento Kings,28,54,.341,28.0,100.2,105.1,-4.26
969,2013,Phoenix Suns,25,57,.305,31.0,95.2,101.6,-5.75
970,2013,San Antonio Spurs,58,24,.707,—,103.0,96.6,6.67
971,2013,Memphis Grizzlies,56,26,.683,2.0,93.4,89.3,4.32
972,2013,Houston Rockets,45,37,.549,13.0,106.0,102.5,3.69
973,2013,Dallas Mavericks,41,41,.500,17.0,101.1,101.7,-0.24
974,2013,New Orleans Hornets,27,55,.329,31.0,94.1,97.9,-3.12
975,2013,Oklahoma City Thunder,60,22,.732,—,105.7,96.5,9.15
976,2013,Denver Nuggets,57,25,.695,3.0,106.1,101.1,5.37
977,2013,Utah Jazz,43,39,.524,17.0,98.0,98.1,0.30
978,2013,Portland Trail Blazers,33,49,.402,27.0,97.5,100.7,-2.53
979,2013,Minnesota Timberwolves,31,51,.378,29.0,95.7,98.1,-1.83
980,2013,Los Angeles Clippers,56,26,.683,—,101.1,94.6,6.43
981,2013,Golden State Warriors,47,35,.573,9.0,101.2,100.3,1.32
982,2013,Los Angeles Lakers,45,37,.549,11.0,102.2,101.0,1.48
983,2013,Sacramento Kings,28,54,.341,28.0,100.2,105.1,-4.26
984,2013,Phoenix Suns,25,57,.305,31.0,95.2,101.6,-5.75
985,2013,San Antonio Spurs,58,24,.707,—,103.0,96.6,6.67
986,2013,Memphis Grizzlies,56,26,.683,2.0,93.4,89.3,4.32
987,2013,Houston Rockets,45,37,.549,13.0,106.0,102.5,3.69
988,2013,Dallas Mavericks,41,41,.500,17.0,101.1,101.7,-0.24
989,2013,New Orleans Hornets,27,55,.329,31.0,94.1,97.9,-3.12
990,2012,Boston Celtics,39,27,.591,—,91.8,89.3,2.26
991,2012,New York Knicks,36,30,.545,3.0,97.8,94.7,2.39
992,2012,Philadelphia 76ers,35,31,.530,4.0,93.6,89.4,3.59
993,2012,Toronto Raptors,23,43,.348,16.0,90.7,94.0,-3.67
994,2012,New Jersey Nets,22,44,.333,17.0,93.1,99.1,-6.37
995,2012,Chicago Bulls,50,16,.758,—,96.3,88.2,7.43
996,2012,Indiana Pacers,42,24,.636,8.0,97.7,94.4,2.60
997,2012,Milwaukee Bucks,31,35,.470,19.0,99.0,98.7,-0.23
998,2012,Detroit Pistons,25,41,.379,25.0,90.9,95.7,-5.19
999,2012,Cleveland Cavaliers,21,45,.318,29.0,93.0,100.2,-7.34
1000,2012,Miami Heat,46,20,.697,—,98.5,92.5,5.72
1001,2012,Atlanta Hawks,40,26,.606,6.0,96.6,93.2,2.67
1002,2012,Orlando Magic,37,29,.561,9.0,94.2,93.4,0.46
1003,2012,Washington Wizards,20,46,.303,26.0,93.6,98.4,-5.14
1004,2012,Charlotte Bobcats,7,59,.106,39.0,87.0,100.9,-13.96
1005,2012,Boston Celtics,39,27,.591,—,91.8,89.3,2.26
1006,2012,New York Knicks,36,30,.545,3.0,97.8,94.7,2.39
1007,2012,Philadelphia 76ers,35,31,.530,4.0,93.6,89.4,3.59
1008,2012,Toronto Raptors,23,43,.348,16.0,90.7,94.0,-3.67
1009,2012,New Jersey Nets,22,44,.333,17.0,93.1,99.1,-6.37
1010,2012,Chicago Bulls,50,16,.758,—,96.3,88.2,7.43
1011,2012,Indiana Pacers,42,24,.636,8.0,97.7,94.4,2.60
1012,2012,Milwaukee Bucks,31,35,.470,19.0,99.0,98.7,-0.23
1013,2012,Detroit Pistons,25,41,.379,25.0,90.9,95.7,-5.19
1014,2012,Cleveland Cavaliers,21,45,.318,29.0,93.0,100.2,-7.34
1015,2012,Miami Heat,46,20,.697,—,98.5,92.5,5.72
1016,2012,Atlanta Hawks,40,26,.606,6.0,96.6,93.2,2.67
1017,2012,Orlando Magic,37,29,.561,9.0,94.2,93.4,0.46
1018,2012,Washington Wizards,20,46,.303,26.0,93.6,98.4,-5.14
1019,2012,Charlotte Bobcats,7,59,.106,39.0,87.0,100.9,-13.96
1020,2012,Boston Celtics,39,27,.591,—,91.8,89.3,2.26
1021,2012,New York Knicks,36,30,.545,3.0,97.8,94.7,2.39
1022,2012,Philadelphia 76ers,35,31,.530,4.0,93.6,89.4,3.59
1023,2012,Toronto Raptors,23,43,.348,16.0,90.7,94.0,-3.67
1024,2012,New Jersey Nets,22,44,.333,17.0,93.1,99.1,-6.37
1025,2012,Chicago Bulls,50,16,.758,—,96.3,88.2,7.43
1026,2012,Indiana Pacers,42,24,.636,8.0,97.7,94.4,2.60
1027,2012,Milwaukee Bucks,31,35,.470,19.0,99.0,98.7,-0.23
1028,2012,Detroit Pistons,25,41,.379,25.0,90.9,95.7,-5.19
1029,2012,Cleveland Cavaliers,21,45,.318,29.0,93.0,100.2,-7.34
1030,2012,Miami Heat,46,20,.697,—,98.5,92.5,5.72
1031,2012,Atlanta Hawks,40,26,.606,6.0,96.6,93.2,2.67
1032,2012,Orlando Magic,37,29,.561,9.0,94.2,93.4,0.46
1033,2012,Washington Wizards,20,46,.303,26.0,93.6,98.4,-5.14
1034,2012,Charlotte Bobcats,7,59,.106,39.0,87.0,100.9,-13.96
1035,2012,Oklahoma City Thunder,47,19,.712,—,103.1,96.9,6.44
1036,2012,Denver Nuggets,38,28,.576,9.0,104.1,101.2,3.16
1037,2012,Utah Jazz,36,30,.545,11.0,99.7,99.0,0.92
1038,2012,Portland Trail Blazers,28,38,.424,19.0,97.2,97.8,-0.22
1039,2012,Minnesota Timberwolves,26,40,.394,21.0,97.9,100.1,-1.83
1040,2012,Los Angeles Lakers,41,25,.621,—,97.3,95.9,1.96
1041,2012,Los Angeles Clippers,40,26,.606,1.0,97.5,95.0,2.82
1042,2012,Phoenix Suns,33,33,.500,8.0,98.4,98.6,0.29
1043,2012,Golden State Warriors,23,43,.348,18.0,97.8,101.2,-2.79
1044,2012,Sacramento Kings,22,44,.333,19.0,98.8,104.4,-4.95
1045,2012,San Antonio Spurs,50,16,.758,—,103.7,96.5,7.28
1046,2012,Memphis Grizzlies,41,25,.621,9.0,95.0,93.0,2.43
1047,2012,Dallas Mavericks,36,30,.545,14.0,95.8,94.8,1.78
1048,2012,Houston Rockets,34,32,.515,16.0,98.1,97.9,0.57
1049,2012,New Orleans Hornets,21,45,.318,29.0,89.6,93.4,-3.11
1050,2012,Oklahoma City Thunder,47,19,.712,—,103.1,96.9,6.44
1051,2012,Denver Nuggets,38,28,.576,9.0,104.1,101.2,3.16
1052,2012,Utah Jazz,36,30,.545,11.0,99.7,99.0,0.92
1053,2012,Portland Trail Blazers,28,38,.424,19.0,97.2,97.8,-0.22
1054,2012,Minnesota Timberwolves,26,40,.394,21.0,97.9,100.1,-1.83
1055,2012,Los Angeles Lakers,41,25,.621,—,97.3,95.9,1.96
1056,2012,Los Angeles Clippers,40,26,.606,1.0,97.5,95.0,2.82
1057,2012,Phoenix Suns,33,33,.500,8.0,98.4,98.6,0.29
1058,2012,Golden State Warriors,23,43,.348,18.0,97.8,101.2,-2.79
1059,2012,Sacramento Kings,22,44,.333,19.0,98.8,104.4,-4.95
1060,2012,San Antonio Spurs,50,16,.758,—,103.7,96.5,7.28
1061,2012,Memphis Grizzlies,41,25,.621,9.0,95.0,93.0,2.43
1062,2012,Dallas Mavericks,36,30,.545,14.0,95.8,94.8,1.78
1063,2012,Houston Rockets,34,32,.515,16.0,98.1,97.9,0.57
1064,2012,New Orleans Hornets,21,45,.318,29.0,89.6,93.4,-3.11
1065,2012,Oklahoma City Thunder,47,19,.712,—,103.1,96.9,6.44
1066,2012,Denver Nuggets,38,28,.576,9.0,104.1,101.2,3.16
1067,2012,Utah Jazz,36,30,.545,11.0,99.7,99.0,0.92
1068,2012,Portland Trail Blazers,28,38,.424,19.0,97.2,97.8,-0.22
1069,2012,Minnesota Timberwolves,26,40,.394,21.0,97.9,100.1,-1.83
1070,2012,Los Angeles Lakers,41,25,.621,—,97.3,95.9,1.96
1071,2012,Los Angeles Clippers,40,26,.606,1.0,97.5,95.0,2.82
1072,2012,Phoenix Suns,33,33,.500,8.0,98.4,98.6,0.29
1073,2012,Golden State Warriors,23,43,.348,18.0,97.8,101.2,-2.79
1074,2012,Sacramento Kings,22,44,.333,19.0,98.8,104.4,-4.95
1075,2012,San Antonio Spurs,50,16,.758,—,103.7,96.5,7.28
1076,2012,Memphis Grizzlies,41,25,.621,9.0,95.0,93.0,2.43
1077,2012,Dallas Mavericks,36,30,.545,14.0,95.8,94.8,1.78
1078,2012,Houston Rockets,34,32,.515,16.0,98.1,97.9,0.57
1079,2012,New Orleans Hornets,21,45,.318,29.0,89.6,93.4,-3.11
1080,2011,Boston Celtics,56,26,.683,—,96.5,91.1,4.83
1081,2011,New York Knicks,42,40,.512,14.0,106.5,105.7,0.48
1082,2011,Philadelphia 76ers,41,41,.500,15.0,99.0,97.5,1.01
1083,2011,New Jersey Nets,24,58,.293,32.0,94.2,100.4,-6.28
1084,2011,Toronto Raptors,22,60,.268,34.0,99.1,105.4,-6.28
1085,2011,Chicago Bulls,62,20,.756,—,98.6,91.3,6.53
1086,2011,Indiana Pacers,37,45,.451,25.0,99.8,100.9,-1.38
1087,2011,Milwaukee Bucks,35,47,.427,27.0,91.9,92.7,-1.02
1088,2011,Detroit Pistons,30,52,.366,32.0,97.0,100.6,-3.78
1089,2011,Cleveland Cavaliers,19,63,.232,43.0,95.5,104.5,-8.88
1090,2011,Miami Heat,58,24,.707,—,102.1,94.6,6.76
1091,2011,Orlando Magic,52,30,.634,6.0,99.2,93.7,4.92
1092,2011,Atlanta Hawks,44,38,.537,14.0,95.0,95.8,-1.10
1093,2011,Charlotte Bobcats,34,48,.415,24.0,93.3,97.3,-4.08
1094,2011,Washington Wizards,23,59,.280,35.0,97.3,104.7,-7.30
1095,2011,Boston Celtics,56,26,.683,—,96.5,91.1,4.83
1096,2011,New York Knicks,42,40,.512,14.0,106.5,105.7,0.48
1097,2011,Philadelphia 76ers,41,41,.500,15.0,99.0,97.5,1.01
1098,2011,New Jersey Nets,24,58,.293,32.0,94.2,100.4,-6.28
1099,2011,Toronto Raptors,22,60,.268,34.0,99.1,105.4,-6.28
1100,2011,Chicago Bulls,62,20,.756,—,98.6,91.3,6.53
1101,2011,Indiana Pacers,37,45,.451,25.0,99.8,100.9,-1.38
1102,2011,Milwaukee Bucks,35,47,.427,27.0,91.9,92.7,-1.02
1103,2011,Detroit Pistons,30,52,.366,32.0,97.0,100.6,-3.78
1104,2011,Cleveland Cavaliers,19,63,.232,43.0,95.5,104.5,-8.88
1105,2011,Miami Heat,58,24,.707,—,102.1,94.6,6.76
1106,2011,Orlando Magic,52,30,.634,6.0,99.2,93.7,4.92
1107,2011,Atlanta Hawks,44,38,.537,14.0,95.0,95.8,-1.10
1108,2011,Charlotte Bobcats,34,48,.415,24.0,93.3,97.3,-4.08
1109,2011,Washington Wizards,23,59,.280,35.0,97.3,104.7,-7.30
1110,2011,Boston Celtics,56,26,.683,—,96.5,91.1,4.83
1111,2011,New York Knicks,42,40,.512,14.0,106.5,105.7,0.48
1112,2011,Philadelphia 76ers,41,41,.500,15.0,99.0,97.5,1.01
1113,2011,New Jersey Nets,24,58,.293,32.0,94.2,100.4,-6.28
1114,2011,Toronto Raptors,22,60,.268,34.0,99.1,105.4,-6.28
1115,2011,Chicago Bulls,62,20,.756,—,98.6,91.3,6.53
1116,2011,Indiana Pacers,37,45,.451,25.0,99.8,100.9,-1.38
1117,2011,Milwaukee Bucks,35,47,.427,27.0,91.9,92.7,-1.02
1118,2011,Detroit Pistons,30,52,.366,32.0,97.0,100.6,-3.78
1119,2011,Cleveland Cavaliers,19,63,.232,43.0,95.5,104.5,-8.88
1120,2011,Miami Heat,58,24,.707,—,102.1,94.6,6.76
1121,2011,Orlando Magic,52,30,.634,6.0,99.2,93.7,4.92
1122,2011,Atlanta Hawks,44,38,.537,14.0,95.0,95.8,-1.10
1123,2011,Charlotte Bobcats,34,48,.415,24.0,93.3,97.3,-4.08
1124,2011,Washington Wizards,23,59,.280,35.0,97.3,104.7,-7.30
1125,2011,Oklahoma City Thunder,55,27,.671,—,104.8,101.0,3.81
1126,2011,Denver Nuggets,50,32,.610,5.0,107.5,102.7,4.81
1127,2011,Portland Trail Blazers,48,34,.585,7.0,96.3,94.8,1.85
1128,2011,Utah Jazz,39,43,.476,16.0,99.4,101.3,-1.44
1129,2011,Minnesota Timberwolves,17,65,.207,38.0,101.1,107.7,-5.97
1130,2011,Los Angeles Lakers,57,25,.695,—,101.5,95.4,6.01
1131,2011,Phoenix Suns,40,42,.488,17.0,105.0,105.9,-0.46
1132,2011,Golden State Warriors,36,46,.439,21.0,103.4,105.7,-2.00
1133,2011,Los Angeles Clippers,32,50,.390,25.0,98.6,101.8,-2.71
1134,2011,Sacramento Kings,24,58,.293,33.0,99.4,104.7,-4.80
1135,2011,San Antonio Spurs,61,21,.744,—,103.7,98.0,5.86
1136,2011,Dallas Mavericks,57,25,.695,4.0,100.2,96.0,4.41
1137,2011,New Orleans Hornets,46,36,.561,15.0,94.9,94.0,1.28
1138,2011,Memphis Grizzlies,46,36,.561,15.0,99.9,97.6,2.55
1139,2011,Houston Rockets,43,39,.524,18.0,105.9,103.7,2.37
1140,2011,Oklahoma City Thunder,55,27,.671,—,104.8,101.0,3.81
1141,2011,Denver Nuggets,50,32,.610,5.0,107.5,102.7,4.81
1142,2011,Portland Trail Blazers,48,34,.585,7.0,96.3,94.8,1.85
1143,2011,Utah Jazz,39,43,.476,16.0,99.4,101.3,-1.44
1144,2011,Minnesota Timberwolves,17,65,.207,38.0,101.1,107.7,-5.97
1145,2011,Los Angeles Lakers,57,25,.695,—,101.5,95.4,6.01
1146,2011,Phoenix Suns,40,42,.488,17.0,105.0,105.9,-0.46
1147,2011,Golden State Warriors,36,46,.439,21.0,103.4,105.7,-2.00
1148,2011,Los Angeles Clippers,32,50,.390,25.0,98.6,101.8,-2.71
1149,2011,Sacramento Kings,24,58,.293,33.0,99.4,104.7,-4.80
1150,2011,San Antonio Spurs,61,21,.744,—,103.7,98.0,5.86
1151,2011,Dallas Mavericks,57,25,.695,4.0,100.2,96.0,4.41
1152,2011,New Orleans Hornets,46,36,.561,15.0,94.9,94.0,1.28
1153,2011,Memphis Grizzlies,46,36,.561,15.0,99.9,97.6,2.55
1154,2011,Houston Rockets,43,39,.524,18.0,105.9,103.7,2.37
1155,2011,Oklahoma City Thunder,55,27,.671,—,104.8,101.0,3.81
1156,2011,Denver Nuggets,50,32,.610,5.0,107.5,102.7,4.81
1157,2011,Portland Trail Blazers,48,34,.585,7.0,96.3,94.8,1.85
1158,2011,Utah Jazz,39,43,.476,16.0,99.4,101.3,-1.44
1159,2011,Minnesota Timberwolves,17,65,.207,38.0,101.1,107.7,-5.97
1160,2011,Los Angeles Lakers,57,25,.695,—,101.5,95.4,6.01
1161,2011,Phoenix Suns,40,42,.488,17.0,105.0,105.9,-0.46
1162,2011,Golden State Warriors,36,46,.439,21.0,103.4,105.7,-2.00
1163,2011,Los Angeles Clippers,32,50,.390,25.0,98.6,101.8,-2.71
1164,2011,Sacramento Kings,24,58,.293,33.0,99.4,104.7,-4.80
1165,2011,San Antonio Spurs,61,21,.744,—,103.7,98.0,5.86
1166,2011,Dallas Mavericks,57,25,.695,4.0,100.2,96.0,4.41
1167,2011,New Orleans Hornets,46,36,.561,15.0,94.9,94.0,1.28
1168,2011,Memphis Grizzlies,46,36,.561,15.0,99.9,97.6,2.55
1169,2011,Houston Rockets,43,39,.524,18.0,105.9,103.7,2.37
1170,2010,Boston Celtics,50,32,.610,—,99.2,95.6,3.37
1171,2010,Toronto Raptors,40,42,.488,10.0,104.1,105.9,-1.83
1172,2010,New York Knicks,29,53,.354,21.0,102.1,105.9,-4.01
1173,2010,Philadelphia 76ers,27,55,.329,23.0,97.7,101.6,-3.93
1174,2010,New Jersey Nets,12,70,.146,38.0,92.4,101.5,-8.93
1175,2010,Cleveland Cavaliers,61,21,.744,—,102.1,95.6,6.17
1176,2010,Milwaukee Bucks,46,36,.561,15.0,97.7,96.0,1.37
1177,2010,Chicago Bulls,41,41,.500,20.0,97.5,99.1,-1.64
1178,2010,Indiana Pacers,32,50,.390,29.0,100.8,103.8,-3.11
1179,2010,Detroit Pistons,27,55,.329,34.0,94.0,99.1,-5.02
1180,2010,Orlando Magic,59,23,.720,—,102.8,95.3,7.12
1181,2010,Atlanta Hawks,53,29,.646,6.0,101.7,97.0,4.44
1182,2010,Miami Heat,47,35,.573,12.0,96.5,94.2,1.99
1183,2010,Charlotte Bobcats,44,38,.537,15.0,95.3,93.8,1.30
1184,2010,Washington Wizards,26,56,.317,33.0,96.2,101.0,-4.72
1185,2010,Boston Celtics,50,32,.610,—,99.2,95.6,3.37
1186,2010,Toronto Raptors,40,42,.488,10.0,104.1,105.9,-1.83
1187,2010,New York Knicks,29,53,.354,21.0,102.1,105.9,-4.01
1188,2010,Philadelphia 76ers,27,55,.329,23.0,97.7,101.6,-3.93
1189,2010,New Jersey Nets,12,70,.146,38.0,92.4,101.5,-8.93
1190,2010,Cleveland Cavaliers,61,21,.744,—,102.1,95.6,6.17
1191,2010,Milwaukee Bucks,46,36,.561,15.0,97.7,96.0,1.37
1192,2010,Chicago Bulls,41,41,.500,20.0,97.5,99.1,-1.64
1193,2010,Indiana Pacers,32,50,.390,29.0,100.8,103.8,-3.11
1194,2010,Detroit Pistons,27,55,.329,34.0,94.0,99.1,-5.02
1195,2010,Orlando Magic,59,23,.720,—,102.8,95.3,7.12
1196,2010,Atlanta Hawks,53,29,.646,6.0,101.7,97.0,4.44
1197,2010,Miami Heat,47,35,.573,12.0,96.5,94.2,1.99
1198,2010,Charlotte Bobcats,44,38,.537,15.0,95.3,93.8,1.30
1199,2010,Washington Wizards,26,56,.317,33.0,96.2,101.0,-4.72
1200,2010,Boston Celtics,50,32,.610,—,99.2,95.6,3.37
1201,2010,Toronto Raptors,40,42,.488,10.0,104.1,105.9,-1.83
1202,2010,New York Knicks,29,53,.354,21.0,102.1,105.9,-4.01
1203,2010,Philadelphia 76ers,27,55,.329,23.0,97.7,101.6,-3.93
1204,2010,New Jersey Nets,12,70,.146,38.0,92.4,101.5,-8.93
1205,2010,Cleveland Cavaliers,61,21,.744,—,102.1,95.6,6.17
1206,2010,Milwaukee Bucks,46,36,.561,15.0,97.7,96.0,1.37
1207,2010,Chicago Bulls,41,41,.500,20.0,97.5,99.1,-1.64
1208,2010,Indiana Pacers,32,50,.390,29.0,100.8,103.8,-3.11
1209,2010,Detroit Pistons,27,55,.329,34.0,94.0,99.1,-5.02
1210,2010,Orlando Magic,59,23,.720,—,102.8,95.3,7.12
1211,2010,Atlanta Hawks,53,29,.646,6.0,101.7,97.0,4.44
1212,2010,Miami Heat,47,35,.573,12.0,96.5,94.2,1.99
1213,2010,Charlotte Bobcats,44,38,.537,15.0,95.3,93.8,1.30
1214,2010,Washington Wizards,26,56,.317,33.0,96.2,101.0,-4.72
1215,2010,Denver Nuggets,53,29,.646,—,106.5,102.4,4.15
1216,2010,Utah Jazz,53,29,.646,—,104.2,98.9,5.33
1217,2010,Portland Trail Blazers,50,32,.610,3.0,98.1,94.8,3.18
1218,2010,Oklahoma City Thunder,50,32,.610,3.0,101.5,98.0,3.55
1219,2010,Minnesota Timberwolves,15,67,.183,38.0,98.2,107.8,-9.06
1220,2010,Los Angeles Lakers,57,25,.695,—,101.7,97.0,4.78
1221,2010,Phoenix Suns,54,28,.659,3.0,110.2,105.3,4.67
1222,2010,Los Angeles Clippers,29,53,.354,28.0,95.7,102.1,-6.01
1223,2010,Golden State Warriors,26,56,.317,31.0,108.8,112.4,-3.28
1224,2010,Sacramento Kings,25,57,.305,32.0,100.0,104.4,-4.06
1225,2010,Dallas Mavericks,55,27,.671,—,102.0,99.3,2.66
1226,2010,San Antonio Spurs,50,32,.610,5.0,101.4,96.3,5.07
1227,2010,Houston Rockets,42,40,.512,13.0,102.4,102.7,-0.02
1228,2010,Memphis Grizzlies,40,42,.488,15.0,102.5,104.0,-1.39
1229,2010,New Orleans Hornets,37,45,.451,18.0,100.2,102.7,-2.27
1230,2010,Denver Nuggets,53,29,.646,—,106.5,102.4,4.15
1231,2010,Utah Jazz,53,29,.646,—,104.2,98.9,5.33
1232,2010,Portland Trail Blazers,50,32,.610,3.0,98.1,94.8,3.18
1233,2010,Oklahoma City Thunder,50,32,.610,3.0,101.5,98.0,3.55
1234,2010,Minnesota Timberwolves,15,67,.183,38.0,98.2,107.8,-9.06
1235,2010,Los Angeles Lakers,57,25,.695,—,101.7,97.0,4.78
1236,2010,Phoenix Suns,54,28,.659,3.0,110.2,105.3,4.67
1237,2010,Los Angeles Clippers,29,53,.354,28.0,95.7,102.1,-6.01
1238,2010,Golden State Warriors,26,56,.317,31.0,108.8,112.4,-3.28
1239,2010,Sacramento Kings,25,57,.305,32.0,100.0,104.4,-4.06
1240,2010,Dallas Mavericks,55,27,.671,—,102.0,99.3,2.66
1241,2010,San Antonio Spurs,50,32,.610,5.0,101.4,96.3,5.07
1242,2010,Houston Rockets,42,40,.512,13.0,102.4,102.7,-0.02
1243,2010,Memphis Grizzlies,40,42,.488,15.0,102.5,104.0,-1.39
1244,2010,New Orleans Hornets,37,45,.451,18.0,100.2,102.7,-2.27
1245,2010,Denver Nuggets,53,29,.646,—,106.5,102.4,4.15
1246,2010,Utah Jazz,53,29,.646,—,104.2,98.9,5.33
1247,2010,Portland Trail Blazers,50,32,.610,3.0,98.1,94.8,3.18
1248,2010,Oklahoma City Thunder,50,32,.610,3.0,101.5,98.0,3.55
1249,2010,Minnesota Timberwolves,15,67,.183,38.0,98.2,107.8,-9.06
1250,2010,Los Angeles Lakers,57,25,.695,—,101.7,97.0,4.78
1251,2010,Phoenix Suns,54,28,.659,3.0,110.2,105.3,4.67
1252,2010,Los Angeles Clippers,29,53,.354,28.0,95.7,102.1,-6.01
1253,2010,Golden State Warriors,26,56,.317,31.0,108.8,112.4,-3.28
1254,2010,Sacramento Kings,25,57,.305,32.0,100.0,104.4,-4.06
1255,2010,Dallas Mavericks,55,27,.671,—,102.0,99.3,2.66
1256,2010,San Antonio Spurs,50,32,.610,5.0,101.4,96.3,5.07
1257,2010,Houston Rockets,42,40,.512,13.0,102.4,102.7,-0.02
1258,2010,Memphis Grizzlies,40,42,.488,15.0,102.5,104.0,-1.39
1259,2010,New Orleans Hornets,37,45,.451,18.0,100.2,102.7,-2.27
